variety,condition,relative_path,filename,extension,size_bytes,width,height,aspect_ratio,status,sha256
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_214015.jpg,20260514_214015.jpg,.jpg,2586955,4608,2128,2.1654,ok,3c9dceb8791abbb43c6a93097fd4349979f673131e430ebc51a872d7ffc5cbf0
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_214844.jpg,20260514_214844.jpg,.jpg,2484062,4608,2128,2.1654,ok,11df4cc37c3d213f4ac0d65604597623dd9e022d4d1841870d83fc24bbb5ad01
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_214846.jpg,20260514_214846.jpg,.jpg,2451004,4608,2128,2.1654,ok,2a72977584b0d499b964a2c919e1ff3d5bc49ce6651806fae42a9842be2200b8
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_214924.jpg,20260514_214924.jpg,.jpg,2511460,4608,2128,2.1654,ok,f224940aa080a359556946fb8c8f8559fc252d0e00c8af3281b22900f5e15489
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_214926.jpg,20260514_214926.jpg,.jpg,2552502,4608,2128,2.1654,ok,a4c200f6b27ef293adffe92699fff475f613e41f57edeb506f24e7f1697614ac
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215403.jpg,20260514_215403.jpg,.jpg,2439222,4608,2128,2.1654,ok,119bbb5d2a3a9f8472ac8cf99c28379e65a977192e1ab8ea7efcf3c90f261208
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215404.jpg,20260514_215404.jpg,.jpg,2479698,4608,2128,2.1654,ok,89a96662edec5f8a378f7439702c530013ef99f195014566d04c1199cf28fb70
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215406.jpg,20260514_215406.jpg,.jpg,2501525,4608,2128,2.1654,ok,bfaea5befb872eff52ec19f666f9cfa802c254fdb3bd7bfd57733c6f90911e91
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215408.jpg,20260514_215408.jpg,.jpg,2488678,4608,2128,2.1654,ok,cdeb7c1b04e2110dabb5f102f36e80783785b514779815276d35fc3285e4b413
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215409.jpg,20260514_215409.jpg,.jpg,2464718,4608,2128,2.1654,ok,2175fb80c87f4ab41f1f4d7be2cf6e837f40cd9ae1fb0e6437ab7212a3bf0dca
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215424.jpg,20260514_215424.jpg,.jpg,2418157,4608,2128,2.1654,ok,bc248d89003d570ad8db5de3afce78f59355506e0e880a27e9879996d354e9b0
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215426.jpg,20260514_215426.jpg,.jpg,2466917,4608,2128,2.1654,ok,405dbdcacf784b6c76c236f7fff5a3d7f5a5247cc253816ff2399ea4294c01e9
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215427.jpg,20260514_215427.jpg,.jpg,2497597,4608,2128,2.1654,ok,59c57c99144f3034e36af6a10eecf800febbd060513e5d372806c99b1c488167
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215429.jpg,20260514_215429.jpg,.jpg,2454529,4608,2128,2.1654,ok,93d51ceb4d4e6a95551639c6a5d39f21d9108f251aedd8a4a86b3ee85a7c4533
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215430.jpg,20260514_215430.jpg,.jpg,2466732,4608,2128,2.1654,ok,c0c39a77627c96c35fe59cd706c90116fca6cf31253699d7e1770d32d23cc781
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215432.jpg,20260514_215432.jpg,.jpg,2449174,4608,2128,2.1654,ok,b9a380b01c16db376e88a2195c09fc247fa1fde3ca13c62ffc3b450a3329898f
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215436.jpg,20260514_215436.jpg,.jpg,2445763,4608,2128,2.1654,ok,8d9d7685ae2e2b40b7036ff2c1c94ebfd900cb9a10641439f3143ee90bc2edc1
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215452.jpg,20260514_215452.jpg,.jpg,2435929,4608,2128,2.1654,ok,0a74fac522013fa83ab83d051323b826954b479ef95612e8cef152796171f999
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215454.jpg,20260514_215454.jpg,.jpg,2469740,4608,2128,2.1654,ok,f111e699b6f564408b5f227e9f96916f5f05718e02932dc37fc74999b8c44ac2
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215455.jpg,20260514_215455.jpg,.jpg,2499880,4608,2128,2.1654,ok,8014c425aa9581b66bbf370de52294b1d87809936a6836760b20d782e4dcee2c
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215457.jpg,20260514_215457.jpg,.jpg,2523688,4608,2128,2.1654,ok,f83b89ff505ab2562e3eb44c64a974fb07b5dd504476639c3ece9f9d0fc6e775
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215514.jpg,20260514_215514.jpg,.jpg,2444779,4608,2128,2.1654,ok,5a60119a7d11c5ad22972a918f27995a866db61ff445d9405a26daec93f4a41f
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215516.jpg,20260514_215516.jpg,.jpg,2451922,4608,2128,2.1654,ok,7687290b458e2d3862830f9759542f96e6c081703ce1aca35ca35c8d453921ee
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215518.jpg,20260514_215518.jpg,.jpg,2462686,4608,2128,2.1654,ok,5a3f6610f128c8cb6e88f9cd7a0d07109b56f7f418af43ee69bfcad7aca8fa04
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215522.jpg,20260514_215522.jpg,.jpg,2516001,4608,2128,2.1654,ok,c5cfcaa8dcb31d1e18b7bb9c6ce8f3650abce7c4179ac841cd354a8184bbb941
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215524.jpg,20260514_215524.jpg,.jpg,2380569,4608,2128,2.1654,ok,04963451023839505f5bb18cf75447f1b1304862cce9cf8d87f9e6574adbb30f
Arka Neelachal Kesari,Before Ripening,Arka Neelachal Kesari/Before Ripening/20260514_215526.jpg,20260514_215526.jpg,.jpg,2460388,4608,2128,2.1654,ok,c1412b327b771515d7c5af9d9aa9276117eaf969ff5b1059fa750d08684647ae
Banganpalli,After Ripening,Banganpalli/After Ripening/20250508_104656.jpg,20250508_104656.jpg,.jpg,1243879,3264,1504,2.1702,ok,dede71c2d1c0017b9d8ad402e0cbfe2b9c645e273fbf99ddf045033b665267b8
Banganpalli,After Ripening,Banganpalli/After Ripening/20250508_104701.jpg,20250508_104701.jpg,.jpg,1431627,3264,1504,2.1702,ok,01b04f83c3dfa6f5cbfdeeba86f26d9c3ba03b21960aa51fe1cd4a06065bd259
Banganpalli,After Ripening,Banganpalli/After Ripening/20250508_132407.jpg,20250508_132407.jpg,.jpg,2940788,4608,2128,2.1654,ok,ab7c39d046ad4ed49eb088dc7b4bb28f09de3b501ce3a1ea95dec8149c04f380
Banganpalli,After Ripening,Banganpalli/After Ripening/20250508_132413.jpg,20250508_132413.jpg,.jpg,2762995,4608,2128,2.1654,ok,35d4f7eb5bf9f12c3f079a5846a763920785a7170bfd24d5986e5724cbb9aa87
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193438 (1).jpg,20250521_193438 (1).jpg,.jpg,4152295,4608,3456,1.3333,ok,e18e25103681567382ce1bd314db67a0635a06e459221b199879a48fe46c7781
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193438.jpg,20250521_193438.jpg,.jpg,4152295,4608,3456,1.3333,ok,e18e25103681567382ce1bd314db67a0635a06e459221b199879a48fe46c7781
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193440 (1).jpg,20250521_193440 (1).jpg,.jpg,2734628,4608,3456,1.3333,ok,53857155cc3c511290deaf8587bd2ec76f8042e68f3ba0b8b301382ff1704a08
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193440.jpg,20250521_193440.jpg,.jpg,2734628,4608,3456,1.3333,ok,53857155cc3c511290deaf8587bd2ec76f8042e68f3ba0b8b301382ff1704a08
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193442.jpg,20250521_193442.jpg,.jpg,3771830,4608,3456,1.3333,ok,56da85ff3cd41eb9b5afb70531f77ad0a3f3d651b0156709d6139f0eca4ceb3a
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193457 (1).jpg,20250521_193457 (1).jpg,.jpg,3304827,4608,3456,1.3333,ok,bf36ab42422e34130665ea3a0f19c3c628f210b2fa1a9c01109c57a70ef81dd7
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193457.jpg,20250521_193457.jpg,.jpg,3304827,4608,3456,1.3333,ok,bf36ab42422e34130665ea3a0f19c3c628f210b2fa1a9c01109c57a70ef81dd7
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193506 (1).jpg,20250521_193506 (1).jpg,.jpg,3752134,4608,3456,1.3333,ok,b56dec100a1d6d7ba5d181931567f5495c7ad0f3c0394cbb67246d7f8157e7f3
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193506.jpg,20250521_193506.jpg,.jpg,3752134,4608,3456,1.3333,ok,b56dec100a1d6d7ba5d181931567f5495c7ad0f3c0394cbb67246d7f8157e7f3
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193510 (1).jpg,20250521_193510 (1).jpg,.jpg,3088539,4608,3456,1.3333,ok,e36252d6203bf7e7eb86269169808931c4bd6adf57f93624c3ab6d2172a27ddf
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193510.jpg,20250521_193510.jpg,.jpg,3088539,4608,3456,1.3333,ok,e36252d6203bf7e7eb86269169808931c4bd6adf57f93624c3ab6d2172a27ddf
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193514.jpg,20250521_193514.jpg,.jpg,4718090,4608,3456,1.3333,ok,a3e78de432bb8ff47d1a8155ead8146b2d24b8b55c737dd988d3d12620f06ddf
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193518.jpg,20250521_193518.jpg,.jpg,2951222,4608,3456,1.3333,ok,5dd3ff1ad32f006d265a225a6eef647276155a3b308fd3470a14a716c4298053
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193520.jpg,20250521_193520.jpg,.jpg,2999625,4608,3456,1.3333,ok,9d2fa4926aa609f92ff23c0c33bdd6f73b292d1c7aff63d03ad0bce5d517189b
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193523.jpg,20250521_193523.jpg,.jpg,2975598,4608,3456,1.3333,ok,72e1738c117e40c30642d90a6ce19cb8d9d36d56f4f485311bb7c77104c9dd1f
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193525.jpg,20250521_193525.jpg,.jpg,3011425,4608,3456,1.3333,ok,74f78b6fbdf74f7444527771a90870e8be4179d83db64c5798367964672baa5f
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193527.jpg,20250521_193527.jpg,.jpg,2967549,4608,3456,1.3333,ok,b48d87e9091cd4bb707d89b1f797273c12dfb8fe650f6b70a0df9311e52c0c75
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193529.jpg,20250521_193529.jpg,.jpg,3462842,4608,3456,1.3333,ok,7db0bb251860aa59507dfec94ad81e4c3dc1810783a0e94cdf87f2de402ce423
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193532.jpg,20250521_193532.jpg,.jpg,2956547,4608,3456,1.3333,ok,f2286cfa17c4837500c082aaa7cb3b8af225da89db15779113a787e633c5739c
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193534.jpg,20250521_193534.jpg,.jpg,2998543,4608,3456,1.3333,ok,ffed5b3f7aeb57a2ea96bc15184e7ccbda7ddb8cddb9bb4d4916dda9370607ae
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193724.jpg,20250521_193724.jpg,.jpg,3925055,4608,3456,1.3333,ok,bc3cbb107d4591c6759481f9e860d23435f71fc613ccda0094c1069350a58968
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193726.jpg,20250521_193726.jpg,.jpg,3942345,4608,3456,1.3333,ok,9a41783b7f165b9b37c7ef7cd22529f9a8579ce62eed76cd31694846006632fb
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193727.jpg,20250521_193727.jpg,.jpg,3960771,4608,3456,1.3333,ok,f14a6de58fea0c781f565bc3c97a4638d2a9c38ae57f48fd5005140f698eeb5e
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193729.jpg,20250521_193729.jpg,.jpg,4392263,4608,3456,1.3333,ok,0697284208c676e55e040f7c1ac2e5f532f3e4d27352cd4a69df3455e9add362
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193731.jpg,20250521_193731.jpg,.jpg,3998184,4608,3456,1.3333,ok,d8078f7a41f78b0e8e9c96edc9482ac0c116b2da3fa4cce3dcdfe17483122175
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193733.jpg,20250521_193733.jpg,.jpg,4882084,4608,3456,1.3333,ok,1652a8f16a6276519848f22bec3ee314f99766f4f159f58fc2f791582a3566e4
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193735.jpg,20250521_193735.jpg,.jpg,4574449,4608,3456,1.3333,ok,ced928da82ad31996bf596866bd6f8a2472eb6d5a8cd620ddff9b0945fea3f47
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_193737.jpg,20250521_193737.jpg,.jpg,4852971,4608,3456,1.3333,ok,a7139cf9b61ef7ba1c3d3dbbd25ed2e9ead3c16f4b22286ec29dbb058ab1cd0f
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_194039.jpg,20250521_194039.jpg,.jpg,4153886,4608,3456,1.3333,ok,717986be6a858a4493718205064689d38a7af66f4eb5e1adac7769ccba03f8ff
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_194042.jpg,20250521_194042.jpg,.jpg,4036294,4608,3456,1.3333,ok,6f00a605f386adffc89740cf589de66c920c17ddbf6ddbbdb932de958a56e12e
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_194045.jpg,20250521_194045.jpg,.jpg,3941216,4608,3456,1.3333,ok,9a35a0687019304f74cb7be70e1b43c23abe7b68e9fd233985f62430ec8843e3
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_194148.jpg,20250521_194148.jpg,.jpg,4017400,4608,3456,1.3333,ok,f348f739afbc7b140faa704ae21d80b3a00d3a59ed4b4e88f03d7384fada6530
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_194151.jpg,20250521_194151.jpg,.jpg,4042334,4608,3456,1.3333,ok,9a1bd64033ba9b524852dd1b9836c54819b056518e97982fbe594591594840f4
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_194153.jpg,20250521_194153.jpg,.jpg,4019302,4608,3456,1.3333,ok,084cf8073fe248db6a726758fab376ae30a97c445005a95cac65dda5bada029a
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_194155.jpg,20250521_194155.jpg,.jpg,4016082,4608,3456,1.3333,ok,634c7fd8fd7186416be4d3eeda8863e31ad972043deeb439598a276442c2569d
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_194706.jpg,20250521_194706.jpg,.jpg,4167034,4608,3456,1.3333,ok,636d35f418b8cbb17a5b04a2a3d6bd60b2935d08cb96f663a02b6e85eb20799d
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_194708.jpg,20250521_194708.jpg,.jpg,4190000,4608,3456,1.3333,ok,81badb13ffb2517059971dede7ecf1db35a869f8279b5c1cb583f3e449836f05
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_194710.jpg,20250521_194710.jpg,.jpg,4129782,4608,3456,1.3333,ok,57090f4b21f1b109fb993581b8c99faa9e209bbb83b31d135ecffc04635e7bf4
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_194712.jpg,20250521_194712.jpg,.jpg,4108033,4608,3456,1.3333,ok,8a2722ee6085fd29287114380c2c26a5cd47d58e430d381db609aa53fe474710
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_194715.jpg,20250521_194715.jpg,.jpg,4111612,4608,3456,1.3333,ok,08b64d8c0263423c7a1eff0af4b5f7cc55474712eac996321890a15e30d6ba01
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_194716.jpg,20250521_194716.jpg,.jpg,4181675,4608,3456,1.3333,ok,4b848405f5145019dd41be85bcfc3838f45ef19093c0d62e1e2e43396044b8dd
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_194718.jpg,20250521_194718.jpg,.jpg,4027597,4608,3456,1.3333,ok,e8ddfaac41f7385e4526a6c7feb43e6035d1dec52219efcc05ad5525f79d3950
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_194720.jpg,20250521_194720.jpg,.jpg,4101771,4608,3456,1.3333,ok,60a79df63cd33613bb821e699811d6f40dd68ffe2b09aef1a02ad717f598cfbe
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_194722.jpg,20250521_194722.jpg,.jpg,4488908,4608,3456,1.3333,ok,7ae76fcee96246b135e89bc74d882a3a2e32f912bfadfbcfd769478fa62aa78e
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_194724.jpg,20250521_194724.jpg,.jpg,4728277,4608,3456,1.3333,ok,81eae03ae6aed36a8048688d2d7ad830a78d2b187c554e3532f713fb43c6503b
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_194726.jpg,20250521_194726.jpg,.jpg,4472076,4608,3456,1.3333,ok,30d5416239b174bd1bc7ebd8f2b9d98f44accc36ad31a9388ad3031b91d34a15
Banganpalli,After Ripening,Banganpalli/After Ripening/20250521_194728.jpg,20250521_194728.jpg,.jpg,4148254,4608,3456,1.3333,ok,20784de0f570dde62513b9967999a1cd24efe971586e6213ab52f4a0ca907f3d
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200759.jpg,20250607_200759.jpg,.jpg,1292134,3456,1845,1.8732,ok,b06728f0fae7b8a0df7c20194a2e161fc83d29b9b187ec329bb9ad2ca2651c11
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200805.jpg,20250607_200805.jpg,.jpg,4537164,4608,3456,1.3333,ok,d34841624859d6c84aced764ca942ca0950d41d8b2df3d4f91543cedf465c4ab
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200811.jpg,20250607_200811.jpg,.jpg,4235772,4608,3456,1.3333,ok,40b4253a4c1779c240ea8980f154e3f741eebb2f1fb44b3406d7e555cbfbbb4a
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200813.jpg,20250607_200813.jpg,.jpg,4466303,4608,3456,1.3333,ok,15095dae5f3a35d619e4f4f64f4264a0c6baec3f2d02acf07720db56e895f9aa
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200821.jpg,20250607_200821.jpg,.jpg,4371442,4608,3456,1.3333,ok,2e6b26990eb601740456045ae931a346509a7bc19cec905980a53a92cc7eb739
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200831.jpg,20250607_200831.jpg,.jpg,4183573,4608,3456,1.3333,ok,b6b256d875fcb17438de4188c9caebf19efe186af1974c76e2b39f287506c9aa
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200832.jpg,20250607_200832.jpg,.jpg,4142743,4608,3456,1.3333,ok,91d3cd806f7cdf745918abfbb35d0b1a3ac5f91f71ce79f8b12f760272809342
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200834.jpg,20250607_200834.jpg,.jpg,4097993,4608,3456,1.3333,ok,43d678744e780e425d083ef9986cfd5505ff52156ba93b7ef8e45d80a36f6047
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200836.jpg,20250607_200836.jpg,.jpg,3971772,4608,3456,1.3333,ok,7cd21532873a802081c4d79af7c38e620452d2530ca0a8cf82085434acb6fea9
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200837(0).jpg,20250607_200837(0).jpg,.jpg,3859620,4608,3456,1.3333,ok,4e2d906ddabe1e1eadec071115bc1da7e4e47712376290b9f1c2fd771924a4cf
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200837.jpg,20250607_200837.jpg,.jpg,3932416,4608,3456,1.3333,ok,321ff72a1096b529aad6d3c2a22be4c11bc259381f0b6bc710dc9e76f0814c76
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200842.jpg,20250607_200842.jpg,.jpg,4028930,4608,3456,1.3333,ok,df74fdc4ea71a0a9c165cb30abed5fc81233075bbdd11c5aeec028cea5c8b643
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200843.jpg,20250607_200843.jpg,.jpg,3933736,4608,3456,1.3333,ok,c1df217d915e1434f9eb4edb53ed5fe8fc732cc0bcd63f8806d8f7bf5188ceea
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200845.jpg,20250607_200845.jpg,.jpg,3880706,4608,3456,1.3333,ok,4a01ef2a0e605dba9313139d685c989ffa1e57c9bc7027b3e93fc0b30e9bd7b2
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200846.jpg,20250607_200846.jpg,.jpg,3776766,4608,3456,1.3333,ok,b0538792a496508e40f4a669447bfe1003b5795b8baf84bf6e2099e45599b44e
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200847.jpg,20250607_200847.jpg,.jpg,3795053,4608,3456,1.3333,ok,02c6d2147c504adbc8803443469a6861b2c5c2254e3a0c8c8438828cbeb20c0e
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200848.jpg,20250607_200848.jpg,.jpg,3724180,4608,3456,1.3333,ok,4d49496650a888d3130b337f3888893a59478a9a75e89ee40801ca828c07dd2e
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200849.jpg,20250607_200849.jpg,.jpg,3606803,4608,3456,1.3333,ok,3b334b1317bd787035c0292e66354e50e8d90048cfcea7da4a2c8831013274a1
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200850.jpg,20250607_200850.jpg,.jpg,3680408,4608,3456,1.3333,ok,43da9552d42e8a5924ab7271a13a057285e0cd896b806ddea064c99be1e4cfbf
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200901(0).jpg,20250607_200901(0).jpg,.jpg,4035181,4608,3456,1.3333,ok,4d7c75bb6fdbfd36406ac5dbe76547a6f48b27e56adc32cba66c57ef768134bf
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200901.jpg,20250607_200901.jpg,.jpg,4092601,4608,3456,1.3333,ok,20126d71a5005be0cbaec65d8ebd5be5ce8018aa00bee93c1def75eb5e9534c0
Banganpalli,After Ripening,Banganpalli/After Ripening/20250607_200902.jpg,20250607_200902.jpg,.jpg,4163001,4608,3456,1.3333,ok,8701a9baf22eb8a5e7a7a12608698b6ea3bce6f8a29410098b697e7c579165a4
Banganpalli,After Ripening,Banganpalli/After Ripening/20260515_43054pmByGPSMapCamera.jpg,20260515_43054pmByGPSMapCamera.jpg,.jpg,8887502,3456,4608,0.75,ok,fbadf3caf5f6bc4ac49c8b21ad3b45e2576a438a2e474c02d151ac1c85dfb681
Banganpalli,After Ripening,Banganpalli/After Ripening/20260515_43104pmByGPSMapCamera.jpg,20260515_43104pmByGPSMapCamera.jpg,.jpg,9573151,3456,4608,0.75,ok,b57d81339abf00e9cecf4e39228252772c9c15fa8b3023f1b7bf5bec2a19d9bb
Banganpalli,After Ripening,Banganpalli/After Ripening/20260515_43107pmByGPSMapCamera.jpg,20260515_43107pmByGPSMapCamera.jpg,.jpg,9673066,3456,4608,0.75,ok,2e2fa40e7ab1011047a36d41968bfd61330453692d86fc95bd2c51c13bb24fa6
Banganpalli,After Ripening,Banganpalli/After Ripening/20260515_43132pmByGPSMapCamera.jpg,20260515_43132pmByGPSMapCamera.jpg,.jpg,9632537,3456,4608,0.75,ok,3bba767fb57fe6ca09853a883d58129859f93705a8538aaef86daacdf139a86c
Banganpalli,After Ripening,Banganpalli/After Ripening/20260515_43135pmByGPSMapCamera.jpg,20260515_43135pmByGPSMapCamera.jpg,.jpg,10007552,3456,4608,0.75,ok,a253ac9ba13b42cfcef5a31c24cf283bf3459f6882144ea4634ada812917cd62
Banganpalli,After Ripening,Banganpalli/After Ripening/20260515_43148pmByGPSMapCamera.jpg,20260515_43148pmByGPSMapCamera.jpg,.jpg,9596802,3456,4608,0.75,ok,0a999268c9baf22126beb0bbab9845b52b966199245445c72e285b6712601b86
Banganpalli,After Ripening,Banganpalli/After Ripening/20260515_43208pmByGPSMapCamera.jpg,20260515_43208pmByGPSMapCamera.jpg,.jpg,9300789,3456,4608,0.75,ok,6e57fd800fc0970ef55e85f328487eb11bc4432c69425714e304715f59bb3cb9
Banganpalli,After Ripening,Banganpalli/After Ripening/20260515_43218pmByGPSMapCamera.jpg,20260515_43218pmByGPSMapCamera.jpg,.jpg,9944943,3456,4608,0.75,ok,01120ac28c9a1a88979f5342acbc2ce5afe5ee7ef677da05aef82f85f0352f62
Banganpalli,After Ripening,Banganpalli/After Ripening/20260515_44425pmByGPSMapCamera.jpg,20260515_44425pmByGPSMapCamera.jpg,.jpg,9040488,3456,4608,0.75,ok,5637d20f895f34c6b60b2aa13eca7faaa5cc698d9027b7fff20e85d0dc0d9455
Banganpalli,After Ripening,Banganpalli/After Ripening/20260515_44427pmByGPSMapCamera.jpg,20260515_44427pmByGPSMapCamera.jpg,.jpg,9315606,3456,4608,0.75,ok,644f653e3c96b5786b10ed564bcaec7207eba0bf741e84dac099e834d581e937
Banganpalli,After Ripening,Banganpalli/After Ripening/20260515_44507pmByGPSMapCamera.jpg,20260515_44507pmByGPSMapCamera.jpg,.jpg,9463615,3456,4608,0.75,ok,2aaa5483ab126bf8776c79bed8e815ff5bd5ef4ab823b26a250fd5f3f538cb1a
Banganpalli,After Ripening,Banganpalli/After Ripening/20260515_44510pmByGPSMapCamera.jpg,20260515_44510pmByGPSMapCamera.jpg,.jpg,9688500,3456,4608,0.75,ok,690ecc763cd4dea939c144955d45a61bfef087bd6b895ad32bc0c6d46b260c71
Banganpalli,After Ripening,Banganpalli/After Ripening/20260529_125407.jpg,20260529_125407.jpg,.jpg,2358150,4608,2128,2.1654,ok,4f4d6815f55509dd6732c33004a38b568dcc9704eb2a57ae567ff89e95a0bd53
Banganpalli,After Ripening,Banganpalli/After Ripening/20260529_125409.jpg,20260529_125409.jpg,.jpg,2354278,4608,2128,2.1654,ok,9ac32f0abe0d68583b82e232178c5c3cea37ab18114b2039b04b91849561e69e
Banganpalli,After Ripening,Banganpalli/After Ripening/20260529_125410.jpg,20260529_125410.jpg,.jpg,2335520,4608,2128,2.1654,ok,abcf8bab10239c73949ccad8d46cf128941fc8e30b1ce94b965f160af8dda0ed
Banganpalli,After Ripening,Banganpalli/After Ripening/20260529_125412.jpg,20260529_125412.jpg,.jpg,2342200,4608,2128,2.1654,ok,28426cd6ddd64ba65548430b7cef328090bb633c870bfb3f56d7ffbcf657b8e7
